"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)"
8.66,0.595970237227,,,,8.66,0.448191909345,,
8.67,0.565965442402,,,,8.67,0.50070030029,,
8.68,0.520958250163,,,,8.68,0.508201498997,,
8.69,0.50595585275,0.361522,0.301792361111,0.299149064429,8.69,0.455693108051,,
8.7,0.483452256631,,,,8.7,0.455693108051,,
8.71,0.453447461805,,,,8.71,0.448191909345,,
8.72,0.430943865686,,,,8.72,0.455693108051,,
8.73,0.393437872153,0.376957,0.268802430556,-1.53230155286,8.73,0.463194306758,,
8.74,0.363433077327,,,,8.74,0.463194306758,,
8.75,0.340929481208,,,,8.75,0.515702697703,,
8.76,0.310924686382,,,,8.76,0.508201498997,,
8.77,0.295922288969,0.385875,0.155302777778,-2.7447774402,8.77,0.463194306758,,
8.78,0.288421090263,,,,8.78,0.440690710639,,
8.79,0.27341869285,,,,8.79,0.448191909345,,
8.8,0.27341869285,,,,8.8,0.463194306758,,
8.81,0.258416295437,0.3898195,0.01929375,-3.10016685957,8.81,0.455693108051,,
8.82,0.258416295437,,,,8.82,0.470695505464,,
8.83,0.258416295437,,,,8.83,0.52320389641,,
8.84,0.258416295437,,,,8.84,0.508201498997,,
8.85,0.280919891557,0.3874185,-0.116477083333,-2.69093557099,8.85,0.440690710639,,
8.86,0.303423487676,,,,8.86,0.403184717106,,
8.87,0.310924686382,,,,8.87,0.410685915813,,
8.88,0.340929481208,,,,8.88,0.433189511932,,
8.89,0.348430679915,0.379358,-0.216637847222,-1.64147400656,8.89,0.418187114519,,
8.9,0.37843547474,,,,8.9,0.410685915813,,
8.91,0.415941468273,,,,8.91,0.455693108051,,
8.92,0.430943865686,,,,8.92,0.463194306758,,
8.93,0.468449859218,0.3682105,-0.260108333333,-0.215532889661,8.93,0.388182319693,,
8.94,0.498454654044,,,,8.94,0.365678723574,,
8.95,0.520958250163,,,,8.95,0.373179922281,,
8.96,0.558464243695,,,,8.96,0.388182319693,,
8.97,0.580967839815,0.356377,-0.236527083333,1.27946807485,8.97,0.3956835184,,
8.98,0.595970237227,,,,8.98,0.373179922281,,
8.99,0.625975032053,,,,8.99,0.373179922281,,
9,0.640602369531,,,,9,0.320671531335,,
9.01,0.670607164357,0.347116,-0.148276041667,2.47192901235,9.01,0.29066673651,,
9.02,0.693110760476,,,,9.02,0.283165537803,,
9.03,0.700611959182,,,,9.03,0.26816314039,,
9.04,0.708113157889,,,,9.04,0.253160742977,,
9.05,0.708113157889,0.343,-0.0166736111111,3.0166333912,9.05,0.238158345564,,
9.06,0.708113157889,,,,9.06,0.253160742977,,
9.07,0.708113157889,,,,9.07,0.275664339097,,
9.08,0.693110760476,,,,9.08,0.26816314039,,
9.09,0.693110760476,0.345744,0.119573611111,2.76694275656,9.09,0.260661941684,,
9.1,0.68560956177,,,,9.1,0.245659544271,,
9.11,0.66310596565,,,,9.11,0.245659544271,,
9.12,0.640602369531,,,,9.12,0.260661941684,,
9.13,0.618473833347,0.353633,0.225212847222,1.83186414931,9.13,0.298167935216,,
9.14,0.580967839815,,,,9.14,0.343175127455,,
9.15,0.558464243695,,,,9.15,0.3956835184,,
9.16,0.528459448869,,,,9.16,0.425688313226,,
9.17,0.50595585275,0.3647805,0.287977083333,0.286412278164,9.17,0.463194306758,,
9.18,0.490953455337,,,,9.18,0.478196704171,,
9.19,0.453447461805,,,,9.19,0.493199101584,,
9.2,0.430943865686,,,,9.2,0.493199101584,,
9.21,0.393437872153,0.3798725,0.262132986111,-1.56439163773,9.21,0.485697902877,,
9.22,0.355931878621,,,,9.22,0.478196704171,,
9.23,0.333428282502,,,,9.23,0.470695505464,,
9.24,0.310924686382,,,,9.24,0.470695505464,,
9.25,0.295922288969,0.3894765,0.137557291667,-2.78670958719,9.25,0.485697902877,,
9.26,0.295922288969,,,,9.26,0.485697902877,,
9.27,0.280919891557,,,,9.27,0.485697902877,,
9.28,0.27341869285,,,,9.28,0.478196704171,,
9.29,0.258416295437,0.390334,0.00952777777778,-3.16567033179,9.29,0.448191909345,,
9.3,0.250915096731,,,,9.3,0.440690710639,,
9.31,0.258416295437,,,,9.31,0.418187114519,,
9.32,0.265917494144,,,,9.32,0.410685915813,,
9.33,0.280919891557,0.3908485,-0.132317013889,-2.91234061536,9.33,0.380681120987,,
9.34,0.303423487676,,,,9.34,0.365678723574,,
9.35,0.310924686382,,,,9.35,0.350676326161,,
9.36,0.325927083795,,,,9.36,0.335673928748,,
9.37,0.348430679915,0.379358,-0.253319791667,-1.80390938465,9.37,0.320671531335,,
9.38,0.363433077327,,,,9.38,0.320671531335,,
9.39,0.40093907086,,,,9.39,0.328172730042,,
9.4,0.415941468273,,,,9.4,0.320671531335,,
9.41,0.453447461805,0.367696,-0.295361111111,-0.175172164352,9.41,0.320671531335,,
9.42,0.490953455337,,,,9.42,0.320671531335,,
9.43,0.50595585275,,,,9.43,0.305669133922,,
9.44,0.543461846282,,,,9.44,0.313170332629,,
9.45,0.573466641108,0.3534615,-0.267254166667,1.47209129051,9.45,0.313170332629,,
9.46,0.588469038521,,,,9.46,0.320671531335,,
9.47,0.618473833347,,,,9.47,0.335673928748,,
9.48,0.640602369531,,,,9.48,0.350676326161,,
9.49,0.670607164357,0.343686,-0.162329513889,2.68076268326,9.49,0.380681120987,,
9.5,0.68560956177,,,,9.5,0.380681120987,,
9.51,0.693110760476,,,,9.51,0.388182319693,,
9.52,0.700611959182,,,,9.52,0.388182319693,,
9.53,0.708113157889,0.33957,-0.0272732638889,3.14631703318,9.53,0.3956835184,,
9.54,0.708113157889,,,,9.54,0.403184717106,,
9.55,0.700611959182,,,,9.55,0.410685915813,,
9.56,0.693110760476,,,,9.56,0.425688313226,,
9.57,0.693110760476,0.3414565,0.112070486111,2.890175299,9.57,0.440690710639,,
9.58,0.68560956177,,,,9.58,0.440690710639,,
9.59,0.655604766944,,,,9.59,0.455693108051,,
9.6,0.63347623076,,,,9.6,0.463194306758,,
9.61,0.61097263464,0.3493455,0.224855555556,1.96345003858,9.61,0.470695505464,,
9.62,0.580967839815,,,,9.62,0.478196704171,,
9.63,0.558464243695,,,,9.63,0.470695505464,,
9.64,0.543461846282,,,,9.64,0.478196704171,,
9.65,0.520958250163,0.360836,0.28940625,0.490945216049,9.65,0.478196704171,,
9.66,0.490953455337,,,,9.66,0.470695505464,,
9.67,0.453447461805,,,,9.67,0.470695505464,,
9.68,0.415941468273,,,,9.68,0.470695505464,,
9.69,0.40093907086,0.3754135,0.270231597222,-1.08378472222,9.69,0.478196704171,,
9.7,0.363433077327,,,,9.7,0.485697902877,,
9.71,0.348430679915,,,,9.71,0.50070030029,,
9.72,0.325927083795,,,,9.72,0.493199101584,,
9.73,0.310924686382,0.385532,0.176502083333,-1.96808159722,9.73,0.485697902877,,
9.74,0.303423487676,,,,9.74,0.50070030029,,
9.75,0.280919891557,,,,9.75,0.50070030029,,
9.76,0.265917494144,,,,9.76,0.493199101584,,
9.77,0.258416295437,0.3894765,0.0780086805556,-2.07369767554,9.77,0.485697902877,,
9.78,0.250915096731,,,,9.78,0.485697902877,,
9.79,0.265917494144,,,,9.79,0.508201498997,,
9.8,0.27341869285,,,,9.8,0.50070030029,,
9.81,0.280919891557,0.387933,0.00809861111111,-1.93963059414,9.81,0.50070030029,,
9.82,0.295922288969,,,,9.82,0.515702697703,,
9.83,0.303423487676,,,,9.83,0.515702697703,,
9.84,0.318425885089,,,,9.84,0.493199101584,,
,,,,,9.85,0.478196704171,,
,,,,,9.86,0.470695505464,,
,,,,,9.87,0.485697902877,,
,,,,,9.88,0.470695505464,,
,,,,,9.89,0.470695505464,,
,,,,,9.9,0.478196704171,,
,,,,,9.91,0.478196704171,,
,,,,,9.92,0.455693108051,,
,,,,,9.93,0.440690710639,,
,,,,,9.94,0.433189511932,,
,,,,,9.95,0.448191909345,,
,,,,,9.96,0.433189511932,,
,,,,,9.97,0.433189511932,,
,,,,,9.98,0.433189511932,,
,,,,,9.99,0.433189511932,,
,,,,,10,0.410685915813,,
